,EntityID,Age,Gender,Primary Language,Race,Ethnicity,Veteran Status
425,6380,18.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
426,6381,16.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
427,6383,54.0,Female,English,Data Not Collected,Non-Hispanic or Latino,No
428,6384,60.0,Male,English,White,Non-Hispanic or Latino,
429,6385,67.0,Female,English,White,Client Refused,No
430,6386,26.0,Female,English,Data Not Collected,Client Refused,Data Not Collected
431,6387,31.0,Female,English,Data Not Collected,Client Refused,
432,6389,42.0,Female,English,White,Non-Hispanic or Latino,No
433,6390,49.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
434,6391,50.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
435,6392,68.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
436,6393,29.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
437,6394,21.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
438,6395,25.0,Male,English,Data Not Collected,Client Refused,No
439,6396,73.0,Male,English,White,Non-Hispanic or Latino,
440,6397,92.0,Female,English,Data Not Collected,Non-Hispanic or Latino,No
441,6398,27.0,Male,English,White,Non-Hispanic or Latino,
442,6399,82.0,Female,English,White,Non-Hispanic or Latino,No
443,6400,46.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
444,6401,29.0,Female,English,Data Not Collected,Client Refused,
445,6402,38.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
446,6403,44.0,Male,English,Multi-Racial,Non-Hispanic or Latino,No
447,6404,28.0,Female,English,Data Not Collected,Client Refused,No
448,6405,10.0,Female,English,White,Non-Hispanic or Latino,
449,6406,69.0,Female,English,White,Client Refused,
450,6407,32.0,Male,English,White,Non-Hispanic or Latino,Data Not Collected
451,6408,34.0,Male,English,Data Not Collected,Client Refused,
452,6409,47.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
453,6410,14.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
454,6411,45.0,Male,English,White,Non-Hispanic or Latino,No
455,6412,30.0,Male,English,Data Not Collected,Non-Hispanic or Latino,No
456,6413,32.0,Male,English,White,Non-Hispanic or Latino,No
457,6414,18.0,Male,English,White,Non-Hispanic or Latino,
458,6415,31.0,Male,English,Data Not Collected,Non-Hispanic or Latino,No
459,6416,51.0,Male,English,Data Not Collected,Client Refused,
460,6417,60.0,Male,English,White,Non-Hispanic or Latino,No
461,6418,95.0,Female,English,White,Client Refused,
462,6419,18.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
463,6420,12.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
464,6421,74.0,Female,English,White,Non-Hispanic or Latino,No
465,6422,20.0,Male,English,White,Non-Hispanic or Latino,
466,6423,53.0,Female,English,Data Not Collected,Client Refused,No
467,6424,50.0,Female,English,Data Not Collected,Non-Hispanic or Latino,No
468,6425,40.0,Male,English,White,Non-Hispanic or Latino,
469,6426,29.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
470,6427,31.0,Female,English,Data Not Collected,Client Refused,
471,6428,13.0,Female,English,Data Not Collected,Client Refused,
472,6429,40.0,Female,English,White,Non-Hispanic or Latino,No
473,6431,53.0,Male,English,White,Non-Hispanic or Latino,No
474,6433,48.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
475,6434,121.0,Male,English,Data Not Collected,Client Refused,
476,6435,42.0,Male,English,White,Client Refused,
477,6436,35.0,Female,English,White,Non-Hispanic or Latino,
478,6437,48.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
479,6438,9.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
480,6439,79.0,Male,English,White,Non-Hispanic or Latino,No
481,6440,43.0,Male,English,White,Non-Hispanic or Latino,No
482,6441,16.0,Male,English,Data Not Collected,Client Refused,
483,6442,48.0,Female,English,White,Non-Hispanic or Latino,
484,6443,57.0,Male,English,White,Client Refused,No
485,6444,52.0,Female,English,White,Non-Hispanic or Latino,No
486,6445,39.0,Male,English,White,Non-Hispanic or Latino,
487,6446,30.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
488,6447,28.0,Male,English,Data Not Collected,Client Refused,
489,6448,71.0,Male,English,White,Non-Hispanic or Latino,No
490,6449,67.0,Female,English,White,Non-Hispanic or Latino,No
491,6450,78.0,Female,English,White,Non-Hispanic or Latino,No
492,6451,20.0,Female,English,White,Non-Hispanic or Latino,
493,6452,30.0,Male,English,Data Not Collected,Client Refused,
494,6453,15.0,Male,English,Multi-Racial,Non-Hispanic or Latino,
495,6454,38.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
496,6455,15.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
497,6456,73.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
498,6457,32.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
499,6458,32.0,Female,English,White,Non-Hispanic or Latino,No
500,6459,13.0,Male,English,White,Non-Hispanic or Latino,
501,6460,40.0,Male,English,Data Not Collected,Non-Hispanic or Latino,No
502,6461,66.0,Male,English,American Indian or Alaska Native,Non-Hispanic or Latino,No
503,6462,47.0,Female,English,White,Non-Hispanic or Latino,No
504,6463,60.0,Male,English,Multi-Racial,Non-Hispanic or Latino,No
505,6464,30.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
506,6465,85.0,Female,English,White,Non-Hispanic or Latino,
507,6466,7.0,Female,English,White,Non-Hispanic or Latino,
508,6467,34.0,Male,English,White,Non-Hispanic or Latino,No
509,6468,53.0,Male,English,American Indian or Alaska Native,Non-Hispanic or Latino,
510,6469,33.0,Male,English,Data Not Collected,Client Refused,
511,6471,60.0,Male,English,Data Not Collected,Client Refused,
512,6472,62.0,Female,English,White,Non-Hispanic or Latino,
513,6473,16.0,Male,English,White,Non-Hispanic or Latino,
514,6474,30.0,Female,English,White,Non-Hispanic or Latino,
515,6475,56.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
516,6476,27.0,Female,English,Data Not Collected,Non-Hispanic or Latino,No
517,6477,10.0,Male,English,White,Non-Hispanic or Latino,
518,6478,24.0,Male,English,Data Not Collected,Client Refused,
519,6479,26.0,Female,English,White,Non-Hispanic or Latino,No
520,6481,71.0,Female,English,Data Not Collected,Client Refused,Data Not Collected
521,6482,26.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
522,6483,7.0,Female,English,Data Not Collected,Client Refused,
523,6484,20.0,Male,English,White,Non-Hispanic or Latino,
524,6485,59.0,Female,English,White,Non-Hispanic or Latino,No
525,6486,17.0,Female,English,White,Hispanic or Latino,
526,6487,34.0,Female,English,White,Non-Hispanic or Latino,No
527,6488,15.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
528,6489,29.0,Female,English,Multi-Racial,Non-Hispanic or Latino,No
529,6490,80.0,Female,English,White,Non-Hispanic or Latino,No
530,6491,7.0,Female,English,White,Client Refused,
531,6492,58.0,Female,English,Data Not Collected,Client Refused,
532,6493,15.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
533,6494,46.0,Male,English,Data Not Collected,Non-Hispanic or Latino,Data Not Collected
534,6495,20.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
535,6496,10.0,Female,English,Data Not Collected,Client Refused,
536,6497,41.0,Female,English,White,Non-Hispanic or Latino,No
537,6498,39.0,Female,English,White,Non-Hispanic or Latino,
538,6499,42.0,Female,English,White,Non-Hispanic or Latino,
539,6500,44.0,Female,English,White,Non-Hispanic or Latino,
540,6501,26.0,Male,English,Data Not Collected,Non-Hispanic or Latino,Data Not Collected
541,6502,51.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
542,6503,55.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
543,6504,16.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
544,6505,63.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
545,6506,30.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
546,6507,28.0,Female,English,White,Non-Hispanic or Latino,
547,6508,64.0,Male,English,White,Non-Hispanic or Latino,Yes
548,6509,31.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
549,6510,30.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
550,6511,51.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
551,6512,33.0,Female,English,American Indian or Alaska Native,Non-Hispanic or Latino,No
552,6513,46.0,Female,English,White,Non-Hispanic or Latino,
553,6514,31.0,Female,English,Data Not Collected,Client Refused,
554,6515,47.0,Male,English,Data Not Collected,Client Refused,Client refused
555,6516,64.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
556,6517,17.0,Male,English,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,
557,6518,70.0,Female,English,Data Not Collected,Client Refused,
558,6519,22.0,Female,English,White,Non-Hispanic or Latino,
559,6520,40.0,Male,English,White,Non-Hispanic or Latino,
560,6521,64.0,Male,English,White,Non-Hispanic or Latino,No
561,6522,58.0,Male,English,Data Not Collected,Non-Hispanic or Latino,Yes
562,6523,11.0,Female,English,White,Non-Hispanic or Latino,
563,6524,15.0,Female,English,Data Not Collected,Client Refused,
564,6525,43.0,Male,English,White,Non-Hispanic or Latino,
565,6526,75.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
566,6527,34.0,Male,English,Data Not Collected,Client Refused,
567,6528,80.0,Female,English,White,Non-Hispanic or Latino,No
568,6529,62.0,Male,English,Data Not Collected,Client Refused,Client refused
569,6530,63.0,Male,English,Data Not Collected,Data Not Collected,Yes
570,6531,59.0,Female,English,Data Not Collected,Client Refused,No
571,6532,28.0,Female,English,Data Not Collected,Client Refused,No
572,6533,57.0,Female,English,White,Non-Hispanic or Latino,No
573,6534,33.0,Female,English,White,Hispanic or Latino,
574,6535,18.0,Female,English,White,Non-Hispanic or Latino,
575,6536,10.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
576,6537,37.0,Female,English,Client Refused,Hispanic or Latino,No
577,6538,60.0,Female,English,White,Client Refused,No
578,6539,26.0,Female,English,White,Non-Hispanic or Latino,No
579,6540,40.0,Female,English,Data Not Collected,Client Refused,
580,6541,23.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
581,6542,61.0,Female,English,White,Non-Hispanic or Latino,No
582,6543,20.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
583,6544,40.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
584,6545,28.0,Female,English,Data Not Collected,Non-Hispanic or Latino,No
585,6546,41.0,Male,English,White,Non-Hispanic or Latino,No
586,6547,18.0,Male,English,White,Non-Hispanic or Latino,
587,6548,45.0,Male,English,Data Not Collected,Non-Hispanic or Latino,Data Not Collected
588,6549,26.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
589,6550,65.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
590,6551,76.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
591,6552,16.0,Female,English,Data Not Collected,Client Refused,
592,6553,34.0,Female,English,Data Not Collected,Client Refused,
593,6554,37.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
594,6555,49.0,Female,English,White,Non-Hispanic or Latino,No
595,6556,33.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
596,6557,31.0,Female,English,White,Client Refused,Client refused
597,6558,7.0,Male,English,Data Not Collected,Client Refused,
598,6559,40.0,Female,English,American Indian or Alaska Native,Non-Hispanic or Latino,
599,6560,13.0,Male,English,White,Non-Hispanic or Latino,
600,6561,27.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
601,6562,59.0,Female,English,White,Non-Hispanic or Latino,Data Not Collected
602,6563,49.0,Female,English,White,Hispanic or Latino,No
603,6564,23.0,Female,English,White,Non-Hispanic or Latino,
604,6565,9.0,Female,English,Data Not Collected,Client Refused,
605,6566,44.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
606,6567,37.0,Male,English,Data Not Collected,Client Refused,
607,6568,58.0,Female,English,White,Hispanic or Latino,No
608,6569,18.0,Male,English,White,Non-Hispanic or Latino,
609,6570,43.0,Male,English,White,Non-Hispanic or Latino,No
610,6571,60.0,Male,English,White,Non-Hispanic or Latino,No
611,6572,61.0,Male,English,White,Non-Hispanic or Latino,No
612,6573,44.0,Female,English,White,Non-Hispanic or Latino,No
613,6574,32.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
614,6575,53.0,Female,English,White,Non-Hispanic or Latino,No
615,6576,22.0,Female,English,Data Not Collected,Non-Hispanic or Latino,Data Not Collected
616,6577,30.0,Female,English,Data Not Collected,Client Refused,No
617,6578,38.0,Female,English,Data Not Collected,Client Refused,Data Not Collected
618,6579,8.0,Female,English,White,Non-Hispanic or Latino,
619,6580,32.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
620,6581,67.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
621,6582,35.0,Female,English,Data Not Collected,Client Refused,
622,6583,15.0,Male,English,Data Not Collected,Client Refused,
623,6584,53.0,Male,English,American Indian or Alaska Native,Non-Hispanic or Latino,
624,6585,38.0,Female,English,White,Hispanic or Latino,No
625,6586,52.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
626,6587,53.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
627,6588,28.0,Female,English,Data Not Collected,Client Refused,
628,6589,58.0,Male,English,Data Not Collected,Client Refused,
629,6590,86.0,Male,English,White,Non-Hispanic or Latino,Yes
630,6591,20.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
631,6592,61.0,Male,English,Data Not Collected,Client Refused,
632,6593,38.0,Female,English,White,Non-Hispanic or Latino,No
633,6595,54.0,Male,English,White,Data Not Collected,Yes
634,6596,35.0,Female,English,Data Not Collected,Non-Hispanic or Latino,No
635,6597,74.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
636,6598,20.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
637,6599,71.0,Female,English,Native Hawaiian or Other Pacific Islander,Non-Hispanic or Latino,No
638,6600,49.0,Male,English,White,Non-Hispanic or Latino,No
639,6601,77.0,Female,English,White,Non-Hispanic or Latino,
640,6602,38.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
641,6603,64.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
642,6604,20.0,Male,English,Data Not Collected,Client Refused,
643,6605,37.0,Female,English,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,No
644,6606,47.0,Female,English,White,Non-Hispanic or Latino,No
645,6607,15.0,Female,English,White,Non-Hispanic or Latino,
646,6608,49.0,Female,English,White,Non-Hispanic or Latino,No
647,6609,32.0,Male,English,Data Not Collected,Data Not Collected,No
648,6610,64.0,Male,English,White,Non-Hispanic or Latino,No
649,6611,23.0,Male,English,White,Non-Hispanic or Latino,No
650,6612,53.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
651,6613,46.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
652,6614,48.0,Male,English,Data Not Collected,Client Refused,No
653,6615,47.0,Male,English,White,Non-Hispanic or Latino,No
654,6616,25.0,Female,English,White,Non-Hispanic or Latino,No
655,6617,32.0,Male,English,Data Not Collected,Client Refused,
656,6618,20.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
657,6619,28.0,Female,English,White,Hispanic or Latino,No
658,6620,34.0,Male,English,Data Not Collected,Client Refused,
659,6621,12.0,Male,English,Data Not Collected,Client Refused,
660,6622,32.0,Male,English,Data Not Collected,Client Refused,
661,6623,45.0,Male,English,Data Not Collected,Client Refused,Data Not Collected
662,6624,16.0,Male,English,Data Not Collected,Client Refused,
663,6625,40.0,Male,English,Data Not Collected,Client Refused,
664,6626,27.0,Male,English,Data Not Collected,Client Refused,Data Not Collected
665,6627,29.0,Male,English,Data Not Collected,Client Refused,No
666,6628,64.0,Male,English,Data Not Collected,Client Refused,
667,6629,32.0,Female,English,Data Not Collected,Client Refused,
668,6630,17.0,Female,English,White,Non-Hispanic or Latino,
669,6631,67.0,Male,English,Data Not Collected,Non-Hispanic or Latino,Data Not Collected
670,6632,29.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
671,6633,30.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
672,6634,58.0,Male,English,White,Non-Hispanic or Latino,Data Not Collected
673,6635,18.0,Female,English,White,Non-Hispanic or Latino,
674,6636,40.0,Male,English,White,Client Refused,Yes
675,6637,57.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
676,6638,70.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
677,6639,54.0,Female,English,White,Non-Hispanic or Latino,Data Not Collected
678,6640,18.0,Male,English,Data Not Collected,Client Refused,
679,6641,26.0,Male,English,Data Not Collected,Client Refused,
680,6642,44.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
681,6643,14.0,Female,English,White,Non-Hispanic or Latino,
682,6644,58.0,Male,English,White,Non-Hispanic or Latino,
683,6645,16.0,Male,English,White,Non-Hispanic or Latino,
