EntityID,Date,Childcare,Childcare_d,Education,Education_d,Employment,Employment_d,Financial Literacy,Financial Literacy_d,Food Security,Food Security_d,Health Care/Services,Health Care/Services_d,Housing,Housing_d,Income,Income_d,Nutrition,Nutrition_d,Transportation,Transportation_d
6528,2018-03-21,7.0,,5.0,,8.0,,,,,,,,20.0,,2.0,,,,,
6528,2018-10-18,7.0,0.0,5.0,0.0,8.0,0.0,,,,,,,20.0,0.0,3.0,1.0,,,,
6528,2020-04-10,7.0,0.0,5.0,0.0,8.0,0.0,,,,,,,16.0,-4.0,3.0,0.0,,,,
6530,2015-11-02,7.0,,5.0,,8.0,,,,,,,,15.0,,2.0,,,,,
6530,2016-11-09,7.0,0.0,5.0,0.0,8.0,0.0,,,,,,,15.0,0.0,3.0,1.0,,,,
6530,2017-10-03,7.0,0.0,5.0,0.0,,,,,,,,,15.0,0.0,,,,,,
6530,2019-10-01,7.0,0.0,5.0,0.0,8.0,1.0,,,,,,,15.0,12.0,2.0,-1.0,,,,
6530,2019-10-03,,,5.0,0.0,7.0,-1.0,,,4.0,,,,3.0,-12.0,,,5.0,,5.0,
6531,2016-10-17,,,4.0,,2.0,,,,2.0,,,,20.0,,,,,,5.0,
6537,2016-08-08,7.0,,1.0,,8.0,,,,,,,,12.0,,6.0,,,,5.0,
6538,2016-02-02,7.0,,5.0,,2.0,,,,,,,,11.0,,1.0,,,,1.0,
6542,2015-10-07,,,2.0,,2.0,,,,,,,,16.0,,1.0,,,,,
6542,2016-10-24,7.0,,2.0,0.0,3.0,1.0,,,,,,,16.0,0.0,2.0,1.0,,,,
6542,2017-10-18,7.0,0.0,2.0,0.0,1.0,-2.0,,,,,,,16.0,0.0,2.0,0.0,,,,
6542,2018-12-06,7.0,0.0,2.0,0.0,1.0,0.0,,,,,,,16.0,0.0,2.0,0.0,,,,
6542,2019-10-01,,,3.0,1.0,2.0,1.0,,,,,,,15.0,-1.0,2.0,0.0,,,,
6545,2017-06-30,7.0,,2.0,,7.0,,9.0,,4.0,,3.0,,7.0,,2.0,,4.0,,5.0,
6546,2015-05-27,4.0,,4.0,,3.0,,,,,,,,1.0,,2.0,,,,2.0,
6555,2019-03-12,7.0,,4.0,,7.0,,10.0,,4.0,,4.0,,15.0,,2.0,,4.0,,4.0,
6562,2019-03-22,,,,,2.0,,,,,,,,,,1.0,,,,,
6563,2016-02-15,7.0,0.0,2.0,0.0,8.0,0.0,,,,,,,,,6.0,,,,5.0,0.0
6563,2016-04-11,7.0,,2.0,,8.0,,,,,,,,17.0,,5.0,-1.0,,,5.0,
6568,2016-02-03,7.0,3.0,5.0,0.0,,,,,,,,,13.0,-2.0,1.0,-2.0,,,2.0,-2.0
6568,2016-04-12,4.0,,5.0,,2.0,,,,,,,,15.0,,3.0,,,,4.0,
6568,2016-11-22,7.0,0.0,5.0,0.0,8.0,6.0,,,,,,,15.0,2.0,5.0,4.0,,,,
6570,2015-11-03,6.0,,5.0,,8.0,,,,4.0,,,,15.0,,5.0,,,,5.0,
6570,2018-03-30,7.0,1.0,3.0,-2.0,,,,,,,,,3.0,-12.0,1.0,-4.0,,,4.0,-1.0
6572,2016-04-29,7.0,,4.0,,3.0,,,,,,,,15.0,,2.0,,,,5.0,
6572,2018-05-03,7.0,0.0,4.0,0.0,1.0,-2.0,,,,,,,20.0,5.0,2.0,0.0,,,,
6573,2017-01-24,,,,,1.0,,,,2.0,,,,,,,,,,1.0,
6573,2018-02-13,7.0,5.0,5.0,0.0,2.0,0.0,,,,,,,7.0,0.0,1.0,0.0,,,5.0,0.0
6573,2018-05-04,7.0,0.0,2.0,-3.0,3.0,1.0,,,,,,,15.0,8.0,1.0,0.0,,,,
6573,2018-07-01,7.0,0.0,5.0,3.0,5.0,2.0,,,,,,,15.0,0.0,2.0,1.0,,,5.0,0.0
6573,2018-10-15,7.0,0.0,4.0,-1.0,3.0,-2.0,,,,,,,15.0,0.0,1.0,-1.0,,,,
6573,2019-10-28,7.0,0.0,4.0,0.0,5.0,2.0,,,,,,,15.0,0.0,2.0,1.0,,,,
6575,2016-10-07,7.0,,2.0,,8.0,,,,,,,,16.0,,2.0,,,,4.0,
6575,2017-10-01,,,2.0,0.0,1.0,-7.0,,,,,,,20.0,4.0,2.0,0.0,,,,
6575,2018-10-01,7.0,0.0,2.0,0.0,1.0,0.0,,,,,,,20.0,0.0,1.0,-1.0,,,,
6575,2019-09-23,7.0,0.0,2.0,0.0,1.0,0.0,,,3.0,,,,16.0,-4.0,2.0,1.0,,,,
6585,2017-11-08,4.0,,3.0,,2.0,,,,,,,,12.0,,1.0,,,,5.0,
6585,2018-10-29,4.0,0.0,3.0,0.0,2.0,0.0,,,,,,,12.0,0.0,1.0,0.0,,,4.0,-1.0
6590,2016-10-17,7.0,,4.0,,8.0,,,,,,,,20.0,,2.0,,,,,
6590,2017-10-01,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,20.0,0.0,3.0,1.0,,,,
6590,2018-10-01,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,20.0,0.0,3.0,0.0,,,,
6590,2019-10-01,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,20.0,0.0,3.0,0.0,,,,
6593,2015-10-19,7.0,,5.0,,7.0,,,,4.0,,,,15.0,,2.0,,,,3.0,
6595,2016-09-13,,,3.0,,6.0,,,,4.0,,,,3.0,,1.0,,,,4.0,
6595,2018-10-26,7.0,,3.0,0.0,1.0,-5.0,11.0,,4.0,0.0,,,,,1.0,0.0,,,,
6600,2015-03-12,7.0,0.0,5.0,1.0,3.0,-5.0,,,,,,,7.0,4.0,4.0,2.0,,,5.0,1.0
6600,2015-11-04,7.0,,5.0,,3.0,,,,,,,,16.0,,3.0,,,,4.0,
6600,2017-01-10,7.0,0.0,5.0,0.0,7.0,4.0,,,,,,,16.0,0.0,5.0,2.0,,,,
6600,2017-10-20,7.0,0.0,4.0,-1.0,8.0,1.0,7.0,,3.0,,3.0,,3.0,-13.0,2.0,-3.0,2.0,,4.0,0.0
6600,2018-11-13,7.0,0.0,5.0,0.0,8.0,5.0,,,,,,,16.0,9.0,6.0,2.0,,,,
6605,2016-05-10,6.0,,3.0,,8.0,,,,,,,,13.0,,2.0,,,,5.0,
6605,2017-10-31,7.0,1.0,4.0,1.0,2.0,-6.0,11.0,,4.0,,3.0,,15.0,2.0,1.0,-1.0,4.0,,5.0,0.0
6606,2015-10-20,,,2.0,,2.0,,,,,,,,15.0,,1.0,,,,,
6606,2017-01-23,,,2.0,0.0,2.0,0.0,,,,,,,15.0,0.0,2.0,1.0,,,,
6606,2017-12-08,,,2.0,0.0,2.0,0.0,,,,,,,15.0,0.0,2.0,0.0,,,,
6606,2018-10-09,7.0,0.0,2.0,0.0,7.0,5.0,,,,,,,15.0,0.0,3.0,0.0,,,,
6608,2015-10-01,7.0,,4.0,,2.0,,,,,,,,13.0,,2.0,,,,4.0,
6608,2016-10-01,7.0,0.0,4.0,0.0,7.0,5.0,,,,,,,15.0,2.0,2.0,0.0,,,,
6608,2016-10-18,7.0,0.0,3.0,-1.0,2.0,-5.0,,,,,,,13.0,-2.0,2.0,0.0,,,5.0,1.0
6608,2017-10-01,7.0,0.0,4.0,1.0,2.0,0.0,,,,,,,13.0,0.0,1.0,-1.0,,,,
6608,2018-10-29,7.0,0.0,4.0,1.0,3.0,-5.0,,,,,,,12.0,0.0,2.0,-4.0,,,,
6608,2019-02-07,7.0,0.0,3.0,-1.0,8.0,6.0,,,,,,,12.0,-1.0,6.0,5.0,,,5.0,0.0
6609,2016-10-25,7.0,,2.0,,2.0,,,,4.0,,,,7.0,,1.0,,,,5.0,
6610,2015-10-15,7.0,,4.0,,8.0,,,,,,,,16.0,,4.0,,,,4.0,
6610,2016-10-01,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,16.0,0.0,4.0,0.0,,,4.0,0.0
6610,2017-10-02,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,16.0,0.0,4.0,0.0,,,,
6610,2018-10-01,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,16.0,0.0,4.0,0.0,,,,
6611,2018-01-28,7.0,,4.0,,1.0,,,,,,,,5.0,,1.0,,,,1.0,
6611,2018-02-02,7.0,0.0,5.0,1.0,2.0,1.0,,,,,,,5.0,0.0,1.0,0.0,,,2.0,1.0
6636,2016-08-02,7.0,,4.0,,,,,,1.0,,,,1.0,,1.0,,,,4.0,
6636,2018-01-21,7.0,0.0,4.0,0.0,2.0,,,,,,,,1.0,0.0,1.0,0.0,,,1.0,-3.0
6636,2018-11-11,7.0,0.0,4.0,0.0,2.0,0.0,,,,,,,5.0,0.0,,,,,3.0,1.0
6636,2019-01-10,7.0,0.0,4.0,0.0,2.0,0.0,,,,,,,5.0,4.0,1.0,0.0,,,2.0,1.0
6636,2019-05-19,7.0,0.0,,,2.0,0.0,,,,,,,1.0,-4.0,1.0,0.0,,,3.0,0.0
6652,2016-06-13,4.0,,4.0,,7.0,,,,,,,,14.0,,1.0,,,,,
6652,2018-02-06,4.0,0.0,4.0,0.0,3.0,-4.0,,,,,,,12.0,-2.0,2.0,1.0,,,5.0,
6652,2018-06-28,,,4.0,0.0,3.0,0.0,9.0,,3.0,,4.0,,13.0,1.0,3.0,1.0,5.0,,4.0,-1.0
6652,2019-01-30,7.0,3.0,4.0,0.0,3.0,0.0,,,,,,,13.0,0.0,2.0,-1.0,,,4.0,0.0
6654,2015-12-01,7.0,,4.0,,2.0,,,,,,,,15.0,,2.0,,,,5.0,
6654,2016-04-28,,,4.0,0.0,7.0,5.0,,,4.0,,,,20.0,5.0,1.0,-1.0,,,5.0,0.0
6654,2016-10-12,,,4.0,0.0,2.0,-5.0,,,,,,,15.0,-5.0,2.0,1.0,,,,
6654,2017-10-12,7.0,0.0,4.0,0.0,7.0,5.0,,,,,,,15.0,0.0,4.0,2.0,,,,
6655,2016-01-08,,,,,8.0,,,,,,,,15.0,,2.0,,,,,
6669,2015-11-10,,,4.0,,2.0,,,,2.0,,,,3.0,,1.0,,,,3.0,
6674,2016-11-07,7.0,,4.0,,8.0,,,,,,,,1.0,,2.0,,,,5.0,
6674,2018-03-13,,,4.0,0.0,,,,,,,,,5.0,4.0,2.0,0.0,,,5.0,0.0
6676,2015-04-07,7.0,,4.0,,7.0,,,,4.0,,,,11.0,,3.0,,,,4.0,
6676,2015-12-08,,,4.0,0.0,7.0,0.0,,,4.0,0.0,,,11.0,0.0,5.0,2.0,,,5.0,1.0
6676,2016-11-16,7.0,0.0,3.0,-1.0,2.0,-5.0,,,4.0,0.0,,,7.0,-4.0,3.0,-2.0,,,4.0,-1.0
6702,2019-05-23,7.0,,4.0,,8.0,,,,,,,,15.0,,6.0,,,,,
6710,2016-02-12,,,4.0,,3.0,,,,3.0,,,,15.0,,2.0,,,,4.0,
6711,2016-09-30,7.0,,4.0,,2.0,,,,,,,,,,3.0,,,,3.0,
6715,2016-02-17,7.0,,4.0,,3.0,,,,,,,,15.0,,2.0,,,,,
6715,2017-02-07,7.0,0.0,4.0,0.0,3.0,0.0,,,,,,,13.0,-2.0,2.0,0.0,,,,
6715,2018-02-13,7.0,0.0,4.0,0.0,3.0,0.0,,,,,,,12.0,-1.0,2.0,0.0,,,,
6715,2019-02-04,7.0,0.0,4.0,0.0,3.0,0.0,,,,,,,13.0,1.0,1.0,-1.0,,,5.0,
6715,2019-03-07,7.0,0.0,4.0,0.0,2.0,-1.0,,,,,,,12.0,-1.0,2.0,1.0,,,,
6715,2020-02-19,7.0,0.0,4.0,0.0,1.0,-1.0,,,,,,,12.0,0.0,1.0,-1.0,,,,
6738,2017-05-30,7.0,,4.0,,,,,,1.0,,,,7.0,,2.0,,,,1.0,
6738,2018-06-12,7.0,0.0,4.0,0.0,3.0,,6.0,,,,,,15.0,8.0,4.0,2.0,,,2.0,1.0
6750,2017-04-11,7.0,,4.0,,5.0,,10.0,,2.0,,3.0,,15.0,,2.0,,3.0,,5.0,
6750,2019-11-15,2.0,-5.0,4.0,0.0,2.0,-3.0,12.0,2.0,1.0,-1.0,1.0,-2.0,7.0,-8.0,1.0,-1.0,3.0,0.0,4.0,-1.0
6754,2017-01-03,7.0,,3.0,,2.0,,,,5.0,,4.0,,13.0,,2.0,,4.0,,5.0,
6754,2017-01-10,7.0,0.0,,,8.0,6.0,,,,,,,12.0,-1.0,2.0,0.0,,,,
6754,2018-08-08,7.0,0.0,4.0,1.0,8.0,0.0,,,,,,,13.0,1.0,2.0,0.0,,,4.0,-1.0
6754,2019-07-31,7.0,0.0,3.0,-1.0,8.0,0.0,,,,,,,12.0,-1.0,2.0,0.0,,,5.0,1.0
6754,2020-08-03,7.0,0.0,3.0,0.0,8.0,0.0,,,,,,,,,3.0,1.0,,,3.0,-2.0
6755,2017-02-17,,,,,8.0,,,,,,,,15.0,,4.0,,,,,
6755,2017-10-19,,,,,6.0,-2.0,,,,,,,15.0,0.0,2.0,-2.0,,,,
6758,2017-03-29,,,,,,,,,,,,,,,2.0,,,,,
6759,2015-10-01,7.0,,2.0,,8.0,,,,,,,,13.0,,2.0,,,,4.0,
6759,2016-10-01,7.0,0.0,2.0,0.0,8.0,0.0,,,,,,,14.0,1.0,2.0,0.0,,,,
6759,2017-11-09,7.0,0.0,2.0,0.0,8.0,0.0,,,,,,,12.0,-2.0,2.0,0.0,,,5.0,1.0
6759,2018-03-07,7.0,0.0,2.0,0.0,8.0,0.0,,,,,,,13.0,1.0,2.0,0.0,,,,
6759,2018-10-30,7.0,0.0,2.0,0.0,8.0,0.0,,,,,,,12.0,-1.0,2.0,0.0,,,4.0,-1.0
6759,2018-11-05,7.0,0.0,2.0,0.0,8.0,0.0,,,,,,,12.0,0.0,2.0,0.0,,,,
6759,2019-10-01,7.0,0.0,2.0,0.0,8.0,7.0,,,,,,,12.0,0.0,2.0,0.0,,,,
6759,2019-11-22,7.0,0.0,2.0,0.0,1.0,-7.0,11.0,,3.0,,4.0,,12.0,0.0,2.0,0.0,5.0,,5.0,1.0
6773,2019-10-14,7.0,,4.0,,7.0,,,,,,,,15.0,,3.0,,,,3.0,
6785,2015-12-05,7.0,,2.0,-1.0,2.0,-1.0,,,,,,,1.0,-4.0,1.0,-1.0,,,4.0,1.0
6785,2016-01-12,7.0,0.0,,,,,,,,,,,,,,,,,,
6785,2016-01-31,,,,,,,,,,,,,5.0,4.0,,,,,,
6785,2016-02-01,,,3.0,,3.0,,,,,,,,5.0,,2.0,,,,3.0,
6785,2016-04-01,,,,,,,,,,,,,1.0,-4.0,,,,,,
6785,2016-04-22,7.0,0.0,3.0,1.0,3.0,1.0,,,,,,,5.0,4.0,2.0,1.0,,,3.0,-1.0
6788,2016-02-11,7.0,,4.0,,5.0,,,,,,,,5.0,,,,,,2.0,
6788,2016-12-19,2.0,-5.0,5.0,1.0,2.0,-3.0,,,4.0,,,,7.0,2.0,2.0,,,,5.0,3.0
6792,2015-11-27,7.0,,5.0,,5.0,,,,,,,,7.0,,2.0,,,,2.0,
6792,2015-12-20,,,,,,,,,,,,,5.0,-2.0,,,,,,
6792,2017-01-18,7.0,0.0,5.0,0.0,1.0,-4.0,,,,,,,1.0,-4.0,1.0,-1.0,,,5.0,3.0
6792,2017-04-24,7.0,0.0,5.0,0.0,1.0,0.0,1.0,,,,1.0,,1.0,0.0,1.0,0.0,3.0,,2.0,-3.0
6792,2018-01-21,7.0,0.0,5.0,0.0,2.0,1.0,,,,,,,1.0,0.0,1.0,0.0,,,1.0,-1.0
6800,2016-04-05,,,5.0,,2.0,,,,2.0,,,,20.0,,1.0,,,,4.0,
6801,2017-01-24,7.0,,2.0,,8.0,,,,,,,,3.0,,6.0,,,,5.0,
6802,2016-06-27,7.0,,4.0,,2.0,,,,3.0,,,,15.0,,1.0,,,,4.0,
6802,2018-01-30,7.0,0.0,4.0,0.0,3.0,1.0,,,4.0,1.0,5.0,,7.0,-8.0,2.0,1.0,5.0,,5.0,1.0
6803,2016-11-30,6.0,,5.0,,7.0,,,,4.0,,,,7.0,,3.0,,,,5.0,
6807,2018-10-16,7.0,,4.0,,1.0,,,,,,,,,,2.0,,,,,
6807,2019-04-23,7.0,0.0,3.0,-1.0,1.0,0.0,,,,,,,1.0,,2.0,0.0,,,5.0,
6807,2020-07-20,7.0,0.0,3.0,0.0,8.0,7.0,,,,,,,3.0,2.0,6.0,4.0,,,5.0,0.0
6819,2018-05-17,7.0,,2.0,,1.0,,,,,,,,12.0,,4.0,,,,3.0,
6822,2015-12-16,,,4.0,,2.0,,,,,,,,15.0,,1.0,,,,,
6822,2016-07-28,2.0,,4.0,0.0,2.0,0.0,,,,,,,4.0,-11.0,1.0,0.0,,,5.0,
6822,2017-03-31,4.0,2.0,4.0,0.0,2.0,0.0,,,,,,,13.0,9.0,1.0,0.0,,,,
6822,2018-09-18,4.0,0.0,4.0,0.0,2.0,0.0,,,,,,,12.0,-1.0,1.0,0.0,,,4.0,-1.0
6822,2018-11-15,,,4.0,0.0,2.0,0.0,,,,,,,12.0,0.0,1.0,0.0,,,,
6822,2019-10-01,,,4.0,0.0,2.0,0.0,,,,,,,12.0,0.0,1.0,0.0,,,,
6830,2015-11-09,,,4.0,,7.0,,,,,,,,16.0,,2.0,,,,,
6830,2016-12-06,7.0,,4.0,0.0,2.0,-5.0,,,,,,,20.0,4.0,1.0,-1.0,,,,
6830,2017-05-26,7.0,0.0,4.0,0.0,2.0,0.0,,,,,,,7.0,-13.0,3.0,2.0,,,5.0,
6830,2017-09-05,7.0,0.0,4.0,0.0,5.0,3.0,11.0,,2.0,,4.0,,16.0,9.0,,,,,5.0,0.0
6830,2017-10-01,7.0,0.0,4.0,0.0,2.0,-3.0,,,,,,,16.0,0.0,1.0,-2.0,,,,
6830,2019-01-17,7.0,0.0,5.0,1.0,3.0,1.0,,,,,,,5.0,-11.0,4.0,3.0,,,3.0,-2.0
6831,2018-10-24,7.0,,5.0,,2.0,,9.0,,3.0,,4.0,,3.0,,1.0,,3.0,,2.0,
6832,2016-05-13,7.0,,2.0,,8.0,,,,,,,,12.0,,3.0,,,,,
6832,2018-04-13,7.0,0.0,2.0,0.0,1.0,-7.0,,,,,,,12.0,0.0,,,,,,
6832,2018-07-05,7.0,0.0,4.0,2.0,1.0,0.0,,,,,,,13.0,1.0,3.0,0.0,,,3.0,
6832,2019-10-07,,,3.0,-1.0,1.0,0.0,,,3.0,,,,13.0,0.0,,,3.0,,4.0,1.0
6832,2019-10-18,7.0,0.0,2.0,-1.0,1.0,0.0,,,,,,,13.0,0.0,3.0,0.0,,,,
6836,2016-05-27,7.0,,3.0,,2.0,,,,3.0,,,,1.0,,1.0,,,,4.0,
6836,2016-09-13,6.0,-1.0,4.0,1.0,8.0,6.0,,,,,,,3.0,2.0,3.0,2.0,,,5.0,1.0
6836,2016-09-29,5.0,-1.0,3.0,-1.0,7.0,-1.0,,,,,,,5.0,2.0,3.0,0.0,,,4.0,-1.0
6836,2016-10-20,5.0,0.0,3.0,0.0,8.0,1.0,,,,,,,5.0,0.0,2.0,-1.0,,,5.0,1.0
6836,2016-12-13,,,4.0,1.0,7.0,-1.0,,,,,,,12.0,7.0,,,,,,
6836,2016-12-23,5.0,0.0,3.0,-1.0,3.0,-4.0,,,,,,,9.0,-3.0,3.0,1.0,,,4.0,-1.0
6836,2017-01-03,,,,,,,,,,,,,15.0,0.0,,,,,,
6836,2017-05-25,,,,,,,,,,,,,,,3.0,0.0,,,,
6836,2017-06-30,,,,,,,,,,,,,,,1.0,-2.0,,,,
6836,2017-08-29,,,,,,,,,,,,,,,2.0,1.0,,,,
6836,2017-11-01,,,4.0,1.0,6.0,3.0,,,,,,,15.0,6.0,1.0,-1.0,,,,
6836,2017-12-01,,,,,,,,,,,,,,,3.0,2.0,,,,
6836,2018-04-05,6.0,1.0,3.0,-1.0,7.0,1.0,,,,,,,15.0,0.0,3.0,0.0,,,4.0,0.0
6838,2016-02-02,,,4.0,,8.0,,,,,,,,15.0,,3.0,,,,5.0,
6838,2018-02-27,7.0,,5.0,1.0,8.0,0.0,,,,,,,12.0,-3.0,3.0,0.0,,,4.0,-1.0
6838,2019-01-31,7.0,0.0,5.0,0.0,1.0,-7.0,,,,,,,13.0,1.0,4.0,1.0,,,3.0,-1.0
6838,2019-06-07,7.0,0.0,4.0,-1.0,1.0,0.0,,,,,,,15.0,2.0,3.0,-1.0,,,,
6843,2017-12-15,7.0,,3.0,,2.0,,,,,,,,7.0,,1.0,,,,5.0,
6844,2019-10-15,7.0,,4.0,,8.0,,11.0,,3.0,,5.0,,8.0,,6.0,,3.0,,4.0,
6845,2015-10-19,,,4.0,,2.0,,,,,,,,15.0,,2.0,,,,,
6845,2016-10-11,7.0,,4.0,0.0,5.0,3.0,,,,,,,15.0,0.0,2.0,0.0,,,,
6845,2017-10-30,7.0,0.0,4.0,1.0,2.0,0.0,,,,,,,13.0,1.0,2.0,1.0,,,,
6845,2018-03-20,7.0,0.0,3.0,-1.0,2.0,-3.0,,,,,,,12.0,-3.0,1.0,-1.0,,,5.0,
6845,2018-10-01,7.0,0.0,4.0,1.0,2.0,1.0,,,,,,,12.0,0.0,1.0,0.0,,,,
6845,2019-02-04,7.0,0.0,3.0,-1.0,1.0,-1.0,9.0,,3.0,,4.0,,12.0,-1.0,1.0,-1.0,4.0,,5.0,0.0
6845,2019-10-28,7.0,0.0,4.0,0.0,2.0,0.0,,,,,,,13.0,1.0,1.0,0.0,,,,
6847,2016-03-22,2.0,,4.0,,8.0,,,,,,,,17.0,,4.0,,,,5.0,
6848,2018-10-16,,,,,,,6.0,,3.0,,,,,,,,3.0,,,
6851,2015-01-09,7.0,,4.0,,3.0,,,,4.0,,,,15.0,,2.0,,,,5.0,
6851,2015-11-03,,,4.0,0.0,2.0,-1.0,,,4.0,0.0,,,7.0,-8.0,2.0,0.0,,,4.0,-1.0
6859,2016-08-12,,,5.0,,1.0,,,,4.0,,,,15.0,,1.0,,,,5.0,
6862,2019-02-08,7.0,,4.0,,3.0,,9.0,,1.0,,1.0,,7.0,,1.0,,3.0,,1.0,
6863,2016-10-31,7.0,,4.0,,2.0,,,,1.0,,,,1.0,,1.0,,,,1.0,
6863,2017-01-05,7.0,0.0,3.0,-1.0,2.0,0.0,,,,,,,1.0,0.0,1.0,0.0,,,1.0,0.0
6867,2015-10-21,7.0,,,,2.0,,,,3.0,,,,20.0,,2.0,0.0,,,3.0,
6867,2017-04-03,7.0,0.0,4.0,,8.0,6.0,,,,,,,16.0,-4.0,2.0,0.0,,,,
6874,2017-08-15,7.0,,4.0,,1.0,,4.0,,1.0,,2.0,,1.0,,1.0,,3.0,,4.0,
6879,2016-09-23,7.0,,5.0,,5.0,,,,4.0,,,,3.0,,3.0,,,,4.0,
6879,2017-02-13,7.0,0.0,5.0,0.0,3.0,-2.0,,,,,,,15.0,12.0,4.0,1.0,,,,
6882,2015-12-02,7.0,,5.0,,5.0,,,,,,,,3.0,,2.0,,,,3.0,
6882,2016-03-01,7.0,0.0,5.0,0.0,5.0,0.0,,,,,,,3.0,0.0,2.0,0.0,,,3.0,0.0
6887,2015-10-15,2.0,0.0,4.0,,3.0,,,,,,,,1.0,,2.0,,,,5.0,
6894,2015-11-20,7.0,,4.0,,1.0,,,,,,,,1.0,,2.0,,,,2.0,
6894,2015-11-28,,,,,,,,,,,,,5.0,4.0,,,,,,
6894,2016-02-24,7.0,0.0,,,,,,,,,,,,,,,,,,
6896,2018-01-21,7.0,,5.0,,2.0,,,,,,,,5.0,,1.0,,,,4.0,
6896,2018-05-18,7.0,0.0,4.0,-1.0,7.0,5.0,,,,,,,1.0,-4.0,3.0,2.0,,,2.0,-2.0
6899,2017-04-06,,,,,3.0,,11.0,,4.0,,4.0,,3.0,,2.0,,3.0,,5.0,
6899,2018-04-12,7.0,,3.0,,2.0,-1.0,1.0,-10.0,4.0,0.0,,,5.0,2.0,4.0,2.0,,,4.0,-1.0
6907,2016-02-22,7.0,,5.0,,2.0,,,,4.0,,,,15.0,,1.0,,,,4.0,
6907,2018-02-01,3.0,1.0,5.0,0.0,2.0,0.0,3.0,,3.0,-1.0,5.0,,12.0,7.0,1.0,0.0,,,3.0,-1.0
6907,2018-09-17,2.0,-5.0,5.0,0.0,7.0,5.0,,,,,,,1.0,-14.0,4.0,3.0,,,4.0,0.0
6907,2018-10-22,2.0,0.0,5.0,0.0,2.0,-5.0,,,,,,,5.0,4.0,1.0,-3.0,,,4.0,0.0
6907,2019-09-30,,,4.0,-1.0,5.0,3.0,,,,,,,15.0,3.0,3.0,2.0,,,,
6917,2016-08-23,7.0,,4.0,,4.0,,,,4.0,,,,19.0,,2.0,,,,1.0,
6919,2015-10-05,7.0,,4.0,,2.0,,,,,,,,13.0,,3.0,,,,,
6919,2016-11-03,7.0,0.0,4.0,0.0,8.0,6.0,,,,,,,13.0,0.0,3.0,0.0,,,,
6919,2018-04-03,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,12.0,-1.0,3.0,0.0,,,4.0,
6919,2018-08-17,7.0,0.0,4.0,0.0,1.0,0.0,,,,,,,,,,,,,,
6919,2018-10-08,7.0,0.0,4.0,0.0,1.0,-7.0,,,,,,,13.0,1.0,3.0,0.0,,,,
6919,2018-10-16,7.0,0.0,4.0,0.0,1.0,-7.0,,,,,,,12.0,0.0,3.0,0.0,,,,
6919,2019-03-06,7.0,0.0,4.0,0.0,8.0,7.0,,,,,,,12.0,-1.0,3.0,0.0,,,4.0,0.0
6919,2019-11-04,7.0,0.0,4.0,0.0,1.0,0.0,,,,,,,13.0,1.0,3.0,0.0,,,,
6922,2015-10-16,7.0,,4.0,,5.0,,,,,,,,3.0,,2.0,,,,3.0,
6922,2015-11-18,,,4.0,0.0,3.0,-2.0,,,,,,,1.0,-2.0,2.0,0.0,,,3.0,0.0
6922,2018-10-09,7.0,0.0,5.0,0.0,2.0,0.0,,,,,,,,,1.0,0.0,,,,
6922,2018-10-10,7.0,0.0,5.0,1.0,2.0,-1.0,,,,,,,1.0,0.0,1.0,-1.0,,,,
6926,2016-01-05,7.0,,2.0,,2.0,,,,4.0,,,,8.0,,1.0,,,,5.0,
6927,2019-03-06,7.0,,2.0,,8.0,,12.0,,5.0,,5.0,,19.0,,6.0,,,,,
6937,2018-01-15,7.0,,4.0,,8.0,,,,,,,,17.0,,6.0,,,,5.0,
6938,2016-03-14,,,4.0,,3.0,,,,4.0,,,,15.0,,2.0,,,,5.0,
6943,2016-02-18,7.0,,3.0,,3.0,,,,,,,,16.0,,3.0,,,,5.0,
6943,2017-03-15,7.0,0.0,5.0,2.0,3.0,0.0,,,5.0,,5.0,,20.0,4.0,4.0,1.0,,,5.0,0.0
6947,2015-10-13,7.0,,2.0,,8.0,,,,,,,,2.0,,4.0,,,,5.0,
6949,2015-12-04,2.0,,4.0,,5.0,,,,,,,,12.0,,2.0,,,,5.0,
6949,2016-08-02,4.0,2.0,3.0,-1.0,7.0,2.0,,,4.0,,,,15.0,3.0,2.0,0.0,,,5.0,0.0
6949,2016-09-15,4.0,0.0,3.0,-1.0,8.0,1.0,,,,,,,12.0,0.0,3.0,0.0,,,5.0,0.0
6949,2016-11-14,4.0,0.0,4.0,1.0,7.0,0.0,,,,,,,12.0,-3.0,3.0,1.0,,,,
6949,2018-09-11,4.0,0.0,3.0,0.0,7.0,-1.0,6.0,,3.0,-1.0,4.0,,12.0,0.0,3.0,0.0,3.0,,5.0,0.0
6949,2018-12-03,,,2.0,-1.0,7.0,0.0,,,,,,,15.0,3.0,4.0,1.0,,,,
6978,2016-10-03,,,5.0,,2.0,,,,2.0,,,,3.0,,,,,,2.0,
6979,2016-10-01,7.0,,4.0,,8.0,,,,,,,,20.0,,4.0,,,,,
